"X","paper_doi","paper_files","paper_comment","np_core","np_shell_1","np_shell_2","np_shell_3","np_hydro_size","np_zeta","syn_description","syn_method","syn_temp","syn_pH","syn_steer","syn_atm","syn_press","syn_surf","syn_doi","xrd_scherrer_size","xrd_crystallinity","xrd_fracs","xrd_files","emic_exp_type","emic_kV","emic_scan_regime","emic_interplanar_dist","emic_size","emic_x_size","emic_y_size","emic_z_size","emic_shape","emic_files","ads_method","ads_adsorbate","ads_pore_volume","ads_density","ads_pore_size","ads_surf_area","ads_files","tox_test_type","tox_cell_line","tox_gen_tox","tox_mtt_24","tox_mtt_48","tox_mtt_72","tox_lc50","tox_noec","tox_loes","tox_live_frac","tox_apopt_frac","tox_necr_frac","squid_temp","squid_h_max","squid_sat_mag","squid_coerc_f","squid_rem_mag","squid_orient","squid_h_bias","squid_files","zfc_temp_min","zfc_temp_max","zfc_h_meas","zfc_temp_block","zfc_files","htherm_method","htherm_relax","htherm_h_amplitude","htherm_amf_freq","htherm_sar","htherm_ilp","htherm_toxicity","htherm_files","magmech_mech","magmech_h_val","magmech_mag_grad","magmech_torque","magmech_wdist","magmech_mag_type","magmech_target","magmech_target_force","mri_h_val","mri_r1","mri_r2","dds_h_val","dds_mag_grad","dds_wdist","dds_mag_type","dds_vessel","dds_velocity","dds_accumulation","mep_mep_coef","mep_h_val","mep_h_opt","mep_epsilon","mep_piezo","mep_resist"
,"https://doi.org/10.1021/jz201664h","","","B-NaDyF4","PMAO-PEG","","","33.7",,"In a typical synthesis of ~5 nm NaDyF4 nanoparticles, 1 mmol of DyCl3.6H2O was added to a mixture of 4 ml oleic acid and 15 ml 1-octadecene, and heated to 120 °C under vacuum for 3 h. The solution was brought back to room temperature and a solution of 2 mmol NaOH and 2.5 mmol NH4F dissolved in 10 ml methanol was added. The resulting mixture was further stirred for 1 h at room temperature and then slowly heated to 70 °C to remove methanol. Once methanol was removed, the clear solution heated to 285 °C quickly (~ 15 °C/min) under argon blanket and kept stirred for 1 h. Subsequently, the solution was cooled down to room temperature and precipitated with ethanol. The nanoparticles were then washed several times with ethanol and collected by centrifugation (4500 rpm, Beckman Coulter Spinchron 15-rotor F0630). The washed nanoparticles were dispersed in 8 ml chloroform for further characterization and surface modification. ~10 and ~20 nm NaDyF4 nanoparticles were synthesized in similar method but with small changes in ligand concentration (oleic acid).
Synthesized PMAO-PEG (100 mg) was dissolved in 9 ml chloroform. NaDyF4 nanoparticles dispersion in chloroform (1 ml) was added to it and the solution was stirred overnight at room temperature. Then, chloroform was removed slowly using a rotary evaporator (LABOROTO 4000, Heidolph, Germany) at room temperature leaving a waxy layer in the flask. About 15 ml of distilled water was then added to the waxy liquid and dispersed very well by sonication for 15 min. The flask was mounted back to the rotary evaporator and removed the remaining chloroform. The nanoparticles were then collected using an ultra-centrifuge (Optima XL- 100K, Beckman Coulter) at a speed of 50,000 rpm (171,000 g) for 1 h. The collected pellet was redispersed in 10 ml distilled water. The final nanoparticles dispersion in water was used for relaxivity measurements and phantom imaging.","",,,,"",,"","","18.5","","NaDyF4","","TEM","80","",,"20.3","20.3","20.3","20.3","Sphere","","","",,,,,"","","","",,,,,,,,,,,,,,,,,"",,,,,"","","",,,,,"","","",,,,,"","",,"3","0.26","15.8",,,,"","",,"",,,,,,
,"https://doi.org/10.1016/j.biomaterials.2015.10.063","","","NaHoF4","PEG","","","12.9",,"In a typical synthesis of 2 mmol 3 nm-NaHoF4 NPs, 2 mmol of HoCl3$6H2O were dissolved in 100 mL flask containing 2 mL deionized water, 8 mL oleic acid and 30 mL 1-octadecene were then added into flask and mixed for 1 h at room temperature. Then the mixture was slowly heated to 120 C to get rid of water under argon atmosphere and maintained at 160 C for another 1 h, and then brought back to room temperature and 10 mL methanol solution dissolving 5 mmol NaOH and 8 mmol NH4F was added. The mixture was further stirred at room temperature for 3 h. After the evapo- ration of methanol at 80 C, the solution was slowly heated to 230 C and maintained for 15 min, then cooled down to room temperature. The product was washed with ethanol several times and finally dispersed in20 mL chloroform.~8, ~13 and ~29 nm- NaHoF4 nanoparticles were synthesized by similar method but with small changes of ligand concentration, temperature and time as summarized in Table S1. 

For good biocompatibility, the commercially available DSPE- PEG5k was used for surface modification of hydrophobic NaHoF4 NPs according to previously reported method with slight modifi- cations [25]. Typically, 5 mL of NaHoF4 solution in chloroform was added into 5 mL DSPE-PEG5k solution in chloroform (20 mg/mL) and then stirred for 15 min. The mixture was incubated at 60 C under vacuum in a rotary evaporator for 1 h to evaporate the sol- vent. Subsequently, 5 mL of water was added and then sonicated for 5 min to obtain the PEG-NaHoF4 NPs.","",,,,"",,"","",,"","NaHoF4","","TEM","200","",,"3.2","3.2","3.2","3.2","Sphere","","","",,,,,"","MTT","U87MG","","91",,,,,,,,,,,,,,,,"",,,,,"","","",,,,,"","","",,,,,"","",,"1.5","0.26","7.58",,,,"","",,"",,,,,,
,"https://doi.org/10.1016/j.biomaterials.2015.10.063","","","NaHoF4","PEG","","","12.9",,"In a typical synthesis of 2 mmol 3 nm-NaHoF4 NPs, 2 mmol of HoCl3$6H2O were dissolved in 100 mL flask containing 2 mL deionized water, 8 mL oleic acid and 30 mL 1-octadecene were then added into flask and mixed for 1 h at room temperature. Then the mixture was slowly heated to 120 C to get rid of water under argon atmosphere and maintained at 160 C for another 1 h, and then brought back to room temperature and 10 mL methanol solution dissolving 5 mmol NaOH and 8 mmol NH4F was added. The mixture was further stirred at room temperature for 3 h. After the evapo- ration of methanol at 80 C, the solution was slowly heated to 230 C and maintained for 15 min, then cooled down to room temperature. The product was washed with ethanol several times and finally dispersed in20 mL chloroform.~8, ~13 and ~29 nm- NaHoF4 nanoparticles were synthesized by similar method but with small changes of ligand concentration, temperature and time as summarized in Table S1. 

For good biocompatibility, the commercially available DSPE- PEG5k was used for surface modification of hydrophobic NaHoF4 NPs according to previously reported method with slight modifi- cations [25]. Typically, 5 mL of NaHoF4 solution in chloroform was added into 5 mL DSPE-PEG5k solution in chloroform (20 mg/mL) and then stirred for 15 min. The mixture was incubated at 60 C under vacuum in a rotary evaporator for 1 h to evaporate the sol- vent. Subsequently, 5 mL of water was added and then sonicated for 5 min to obtain the PEG-NaHoF4 NPs.","",,,,"",,"","",,"","NaHoF4","","TEM","200","",,"3.2","3.2","3.2","3.2","Sphere","","","",,,,,"","MTT","U87MG","","91",,,,,,,,,,,,,,,,"",,,,,"","","",,,,,"","","",,,,,"","",,"3","0.18","24.04",,,,"","",,"",,,,,,
,"https://doi.org/10.1016/j.biomaterials.2015.10.063","","","NaHoF4","PEG","","","12.9",,"In a typical synthesis of 2 mmol 3 nm-NaHoF4 NPs, 2 mmol of HoCl3$6H2O were dissolved in 100 mL flask containing 2 mL deionized water, 8 mL oleic acid and 30 mL 1-octadecene were then added into flask and mixed for 1 h at room temperature. Then the mixture was slowly heated to 120 C to get rid of water under argon atmosphere and maintained at 160 C for another 1 h, and then brought back to room temperature and 10 mL methanol solution dissolving 5 mmol NaOH and 8 mmol NH4F was added. The mixture was further stirred at room temperature for 3 h. After the evapo- ration of methanol at 80 C, the solution was slowly heated to 230 C and maintained for 15 min, then cooled down to room temperature. The product was washed with ethanol several times and finally dispersed in20 mL chloroform.~8, ~13 and ~29 nm- NaHoF4 nanoparticles were synthesized by similar method but with small changes of ligand concentration, temperature and time as summarized in Table S1. 

For good biocompatibility, the commercially available DSPE- PEG5k was used for surface modification of hydrophobic NaHoF4 NPs according to previously reported method with slight modifi- cations [25]. Typically, 5 mL of NaHoF4 solution in chloroform was added into 5 mL DSPE-PEG5k solution in chloroform (20 mg/mL) and then stirred for 15 min. The mixture was incubated at 60 C under vacuum in a rotary evaporator for 1 h to evaporate the sol- vent. Subsequently, 5 mL of water was added and then sonicated for 5 min to obtain the PEG-NaHoF4 NPs.","",,,,"",,"","",,"","NaHoF4","","TEM","200","",,"3.2","3.2","3.2","3.2","Sphere","","","",,,,,"","MTT","U87MG","","91",,,,,,,,,,,,,,,,"",,,,,"","","",,,,,"","","",,,,,"","",,"7","0.4","83.35",,,,"","",,"",,,,,,
,"https://doi.org/10.1016/j.biomaterials.2015.10.063","","","NaHoF4","PEG","","","19",,"In a typical synthesis of 2 mmol 3 nm-NaHoF4 NPs, 2 mmol of HoCl3$6H2O were dissolved in 100 mL flask containing 2 mL deionized water, 8 mL oleic acid and 30 mL 1-octadecene were then added into flask and mixed for 1 h at room temperature. Then the mixture was slowly heated to 120 C to get rid of water under argon atmosphere and maintained at 160 C for another 1 h, and then brought back to room temperature and 10 mL methanol solution dissolving 5 mmol NaOH and 8 mmol NH4F was added. The mixture was further stirred at room temperature for 3 h. After the evapo- ration of methanol at 80 C, the solution was slowly heated to 230 C and maintained for 15 min, then cooled down to room temperature. The product was washed with ethanol several times and finally dispersed in20 mL chloroform.~8, ~13 and ~29 nm- NaHoF4 nanoparticles were synthesized by similar method but with small changes of ligand concentration, temperature and time as summarized in Table S1. 

For good biocompatibility, the commercially available DSPE- PEG5k was used for surface modification of hydrophobic NaHoF4 NPs according to previously reported method with slight modifi- cations [25]. Typically, 5 mL of NaHoF4 solution in chloroform was added into 5 mL DSPE-PEG5k solution in chloroform (20 mg/mL) and then stirred for 15 min. The mixture was incubated at 60 C under vacuum in a rotary evaporator for 1 h to evaporate the sol- vent. Subsequently, 5 mL of water was added and then sonicated for 5 min to obtain the PEG-NaHoF4 NPs.","",,,,"",,"","",,"","NaHoF4","","TEM","200","",,"7.4","7.4","7.4","7.4","Sphere","","","",,,,,"","MTT","U87MG","","90",,,,,,,,,,,,,,,,"",,,,,"","","",,,,,"","","",,,,,"","",,"1.5","0.06","2.94",,,,"","",,"",,,,,,
,"https://doi.org/10.1016/j.biomaterials.2015.10.063","","","NaHoF4","PEG","","","19",,"In a typical synthesis of 2 mmol 3 nm-NaHoF4 NPs, 2 mmol of HoCl3$6H2O were dissolved in 100 mL flask containing 2 mL deionized water, 8 mL oleic acid and 30 mL 1-octadecene were then added into flask and mixed for 1 h at room temperature. Then the mixture was slowly heated to 120 C to get rid of water under argon atmosphere and maintained at 160 C for another 1 h, and then brought back to room temperature and 10 mL methanol solution dissolving 5 mmol NaOH and 8 mmol NH4F was added. The mixture was further stirred at room temperature for 3 h. After the evapo- ration of methanol at 80 C, the solution was slowly heated to 230 C and maintained for 15 min, then cooled down to room temperature. The product was washed with ethanol several times and finally dispersed in20 mL chloroform.~8, ~13 and ~29 nm- NaHoF4 nanoparticles were synthesized by similar method but with small changes of ligand concentration, temperature and time as summarized in Table S1. 

For good biocompatibility, the commercially available DSPE- PEG5k was used for surface modification of hydrophobic NaHoF4 NPs according to previously reported method with slight modifi- cations [25]. Typically, 5 mL of NaHoF4 solution in chloroform was added into 5 mL DSPE-PEG5k solution in chloroform (20 mg/mL) and then stirred for 15 min. The mixture was incubated at 60 C under vacuum in a rotary evaporator for 1 h to evaporate the sol- vent. Subsequently, 5 mL of water was added and then sonicated for 5 min to obtain the PEG-NaHoF4 NPs.","",,,,"",,"","",,"","NaHoF4","","TEM","200","",,"7.4","7.4","7.4","7.4","Sphere","","","",,,,,"","MTT","U87MG","","90",,,,,,,,,,,,,,,,"",,,,,"","","",,,,,"","","",,,,,"","",,"3","0.08","10.55",,,,"","",,"",,,,,,
,"https://doi.org/10.1016/j.biomaterials.2015.10.063","","","NaHoF4","PEG","","","19",,"In a typical synthesis of 2 mmol 3 nm-NaHoF4 NPs, 2 mmol of HoCl3$6H2O were dissolved in 100 mL flask containing 2 mL deionized water, 8 mL oleic acid and 30 mL 1-octadecene were then added into flask and mixed for 1 h at room temperature. Then the mixture was slowly heated to 120 C to get rid of water under argon atmosphere and maintained at 160 C for another 1 h, and then brought back to room temperature and 10 mL methanol solution dissolving 5 mmol NaOH and 8 mmol NH4F was added. The mixture was further stirred at room temperature for 3 h. After the evapo- ration of methanol at 80 C, the solution was slowly heated to 230 C and maintained for 15 min, then cooled down to room temperature. The product was washed with ethanol several times and finally dispersed in20 mL chloroform.~8, ~13 and ~29 nm- NaHoF4 nanoparticles were synthesized by similar method but with small changes of ligand concentration, temperature and time as summarized in Table S1. 

For good biocompatibility, the commercially available DSPE- PEG5k was used for surface modification of hydrophobic NaHoF4 NPs according to previously reported method with slight modifi- cations [25]. Typically, 5 mL of NaHoF4 solution in chloroform was added into 5 mL DSPE-PEG5k solution in chloroform (20 mg/mL) and then stirred for 15 min. The mixture was incubated at 60 C under vacuum in a rotary evaporator for 1 h to evaporate the sol- vent. Subsequently, 5 mL of water was added and then sonicated for 5 min to obtain the PEG-NaHoF4 NPs.","",,,,"",,"","",,"","NaHoF4","","TEM","200","",,"7.4","7.4","7.4","7.4","Sphere","","","",,,,,"","MTT","U87MG","","90",,,,,,,,,,,,,,,,"",,,,,"","","",,,,,"","","",,,,,"","",,"7","0.23","45.36",,,,"","",,"",,,,,,
,"https://doi.org/10.1016/j.biomaterials.2015.10.063","","","NaHoF4","PEG","","","19",,"In a typical synthesis of 2 mmol 3 nm-NaHoF4 NPs, 2 mmol of HoCl3$6H2O were dissolved in 100 mL flask containing 2 mL deionized water, 8 mL oleic acid and 30 mL 1-octadecene were then added into flask and mixed for 1 h at room temperature. Then the mixture was slowly heated to 120 C to get rid of water under argon atmosphere and maintained at 160 C for another 1 h, and then brought back to room temperature and 10 mL methanol solution dissolving 5 mmol NaOH and 8 mmol NH4F was added. The mixture was further stirred at room temperature for 3 h. After the evapo- ration of methanol at 80 C, the solution was slowly heated to 230 C and maintained for 15 min, then cooled down to room temperature. The product was washed with ethanol several times and finally dispersed in20 mL chloroform.~8, ~13 and ~29 nm- NaHoF4 nanoparticles were synthesized by similar method but with small changes of ligand concentration, temperature and time as summarized in Table S1. 

For good biocompatibility, the commercially available DSPE- PEG5k was used for surface modification of hydrophobic NaHoF4 NPs according to previously reported method with slight modifi- cations [25]. Typically, 5 mL of NaHoF4 solution in chloroform was added into 5 mL DSPE-PEG5k solution in chloroform (20 mg/mL) and then stirred for 15 min. The mixture was incubated at 60 C under vacuum in a rotary evaporator for 1 h to evaporate the sol- vent. Subsequently, 5 mL of water was added and then sonicated for 5 min to obtain the PEG-NaHoF4 NPs.","",,,,"",,"","",,"","NaHoF4","","TEM","200","",,"13.2","13.2","13.2","13.2","Sphere","","","",,,,,"","MTT","U87MG","","93",,,,,,,,,,,,,,,,"",,,,,"","","",,,,,"","","",,,,,"","",,"1.5","0.15","11.73",,,,"","",,"",,,,,,
,"https://doi.org/10.1016/j.biomaterials.2015.10.063","","","NaHoF4","PEG","","","19",,"In a typical synthesis of 2 mmol 3 nm-NaHoF4 NPs, 2 mmol of HoCl3$6H2O were dissolved in 100 mL flask containing 2 mL deionized water, 8 mL oleic acid and 30 mL 1-octadecene were then added into flask and mixed for 1 h at room temperature. Then the mixture was slowly heated to 120 C to get rid of water under argon atmosphere and maintained at 160 C for another 1 h, and then brought back to room temperature and 10 mL methanol solution dissolving 5 mmol NaOH and 8 mmol NH4F was added. The mixture was further stirred at room temperature for 3 h. After the evapo- ration of methanol at 80 C, the solution was slowly heated to 230 C and maintained for 15 min, then cooled down to room temperature. The product was washed with ethanol several times and finally dispersed in20 mL chloroform.~8, ~13 and ~29 nm- NaHoF4 nanoparticles were synthesized by similar method but with small changes of ligand concentration, temperature and time as summarized in Table S1. 

For good biocompatibility, the commercially available DSPE- PEG5k was used for surface modification of hydrophobic NaHoF4 NPs according to previously reported method with slight modifi- cations [25]. Typically, 5 mL of NaHoF4 solution in chloroform was added into 5 mL DSPE-PEG5k solution in chloroform (20 mg/mL) and then stirred for 15 min. The mixture was incubated at 60 C under vacuum in a rotary evaporator for 1 h to evaporate the sol- vent. Subsequently, 5 mL of water was added and then sonicated for 5 min to obtain the PEG-NaHoF4 NPs.","",,,,"",,"","",,"","NaHoF4","","TEM","200","",,"13.2","13.2","13.2","13.2","Sphere","","","",,,,,"","MTT","U87MG","","93",,,,,,,,,,,,,,,,"",,,,,"","","",,,,,"","","",,,,,"","",,"3","0.13","36.1",,,,"","",,"",,,,,,
,"https://doi.org/10.1016/j.biomaterials.2015.10.063","","","NaHoF4","PEG","","","19",,"In a typical synthesis of 2 mmol 3 nm-NaHoF4 NPs, 2 mmol of HoCl3$6H2O were dissolved in 100 mL flask containing 2 mL deionized water, 8 mL oleic acid and 30 mL 1-octadecene were then added into flask and mixed for 1 h at room temperature. Then the mixture was slowly heated to 120 C to get rid of water under argon atmosphere and maintained at 160 C for another 1 h, and then brought back to room temperature and 10 mL methanol solution dissolving 5 mmol NaOH and 8 mmol NH4F was added. The mixture was further stirred at room temperature for 3 h. After the evapo- ration of methanol at 80 C, the solution was slowly heated to 230 C and maintained for 15 min, then cooled down to room temperature. The product was washed with ethanol several times and finally dispersed in20 mL chloroform.~8, ~13 and ~29 nm- NaHoF4 nanoparticles were synthesized by similar method but with small changes of ligand concentration, temperature and time as summarized in Table S1. 

For good biocompatibility, the commercially available DSPE- PEG5k was used for surface modification of hydrophobic NaHoF4 NPs according to previously reported method with slight modifi- cations [25]. Typically, 5 mL of NaHoF4 solution in chloroform was added into 5 mL DSPE-PEG5k solution in chloroform (20 mg/mL) and then stirred for 15 min. The mixture was incubated at 60 C under vacuum in a rotary evaporator for 1 h to evaporate the sol- vent. Subsequently, 5 mL of water was added and then sonicated for 5 min to obtain the PEG-NaHoF4 NPs.","",,,,"",,"","",,"","NaHoF4","","TEM","200","",,"13.2","13.2","13.2","13.2","Sphere","","","",,,,,"","MTT","U87MG","","93",,,,,,,,,,,,,,,,"",,,,,"","","",,,,,"","","",,,,,"","",,"7","0.35","131.65",,,,"","",,"",,,,,,
,"https://doi.org/10.1016/j.biomaterials.2015.10.063","","","NaHoF4","PEG","","","56.4",,"In a typical synthesis of 2 mmol 3 nm-NaHoF4 NPs, 2 mmol of HoCl3$6H2O were dissolved in 100 mL flask containing 2 mL deionized water, 8 mL oleic acid and 30 mL 1-octadecene were then added into flask and mixed for 1 h at room temperature. Then the mixture was slowly heated to 120 C to get rid of water under argon atmosphere and maintained at 160 C for another 1 h, and then brought back to room temperature and 10 mL methanol solution dissolving 5 mmol NaOH and 8 mmol NH4F was added. The mixture was further stirred at room temperature for 3 h. After the evapo- ration of methanol at 80 C, the solution was slowly heated to 230 C and maintained for 15 min, then cooled down to room temperature. The product was washed with ethanol several times and finally dispersed in20 mL chloroform.~8, ~13 and ~29 nm- NaHoF4 nanoparticles were synthesized by similar method but with small changes of ligand concentration, temperature and time as summarized in Table S1. 

For good biocompatibility, the commercially available DSPE- PEG5k was used for surface modification of hydrophobic NaHoF4 NPs according to previously reported method with slight modifi- cations [25]. Typically, 5 mL of NaHoF4 solution in chloroform was added into 5 mL DSPE-PEG5k solution in chloroform (20 mg/mL) and then stirred for 15 min. The mixture was incubated at 60 C under vacuum in a rotary evaporator for 1 h to evaporate the sol- vent. Subsequently, 5 mL of water was added and then sonicated for 5 min to obtain the PEG-NaHoF4 NPs.","",,,,"",,"","",,"","NaHoF4","","TEM","200","",,"28.9","16.7","28.9","16.7","Rod","","","",,,,,"","MTT","U87MG","","98",,,,,,,,,,,,,,,,"",,,,,"","","",,,,,"","","",,,,,"","",,"1.5","0.11","18.63",,,,"","",,"",,,,,,
,"https://doi.org/10.1016/j.biomaterials.2015.10.063","","","NaHoF4","PEG","","","56.4",,"In a typical synthesis of 2 mmol 3 nm-NaHoF4 NPs, 2 mmol of HoCl3$6H2O were dissolved in 100 mL flask containing 2 mL deionized water, 8 mL oleic acid and 30 mL 1-octadecene were then added into flask and mixed for 1 h at room temperature. Then the mixture was slowly heated to 120 C to get rid of water under argon atmosphere and maintained at 160 C for another 1 h, and then brought back to room temperature and 10 mL methanol solution dissolving 5 mmol NaOH and 8 mmol NH4F was added. The mixture was further stirred at room temperature for 3 h. After the evapo- ration of methanol at 80 C, the solution was slowly heated to 230 C and maintained for 15 min, then cooled down to room temperature. The product was washed with ethanol several times and finally dispersed in20 mL chloroform.~8, ~13 and ~29 nm- NaHoF4 nanoparticles were synthesized by similar method but with small changes of ligand concentration, temperature and time as summarized in Table S1. 

For good biocompatibility, the commercially available DSPE- PEG5k was used for surface modification of hydrophobic NaHoF4 NPs according to previously reported method with slight modifi- cations [25]. Typically, 5 mL of NaHoF4 solution in chloroform was added into 5 mL DSPE-PEG5k solution in chloroform (20 mg/mL) and then stirred for 15 min. The mixture was incubated at 60 C under vacuum in a rotary evaporator for 1 h to evaporate the sol- vent. Subsequently, 5 mL of water was added and then sonicated for 5 min to obtain the PEG-NaHoF4 NPs.","",,,,"",,"","",,"","NaHoF4","","TEM","200","",,"28.9","16.7","28.9","16.7","Rod","","","",,,,,"","MTT","U87MG","","98",,,,,,,,,,,,,,,,"",,,,,"","","",,,,,"","","",,,,,"","",,"3","0.24","59.35",,,,"","",,"",,,,,,
,"https://doi.org/10.1016/j.biomaterials.2015.10.063","","","NaHoF4","PEG","","","56.4",,"In a typical synthesis of 2 mmol 3 nm-NaHoF4 NPs, 2 mmol of HoCl3$6H2O were dissolved in 100 mL flask containing 2 mL deionized water, 8 mL oleic acid and 30 mL 1-octadecene were then added into flask and mixed for 1 h at room temperature. Then the mixture was slowly heated to 120 C to get rid of water under argon atmosphere and maintained at 160 C for another 1 h, and then brought back to room temperature and 10 mL methanol solution dissolving 5 mmol NaOH and 8 mmol NH4F was added. The mixture was further stirred at room temperature for 3 h. After the evapo- ration of methanol at 80 C, the solution was slowly heated to 230 C and maintained for 15 min, then cooled down to room temperature. The product was washed with ethanol several times and finally dispersed in20 mL chloroform.~8, ~13 and ~29 nm- NaHoF4 nanoparticles were synthesized by similar method but with small changes of ligand concentration, temperature and time as summarized in Table S1. 

For good biocompatibility, the commercially available DSPE- PEG5k was used for surface modification of hydrophobic NaHoF4 NPs according to previously reported method with slight modifi- cations [25]. Typically, 5 mL of NaHoF4 solution in chloroform was added into 5 mL DSPE-PEG5k solution in chloroform (20 mg/mL) and then stirred for 15 min. The mixture was incubated at 60 C under vacuum in a rotary evaporator for 1 h to evaporate the sol- vent. Subsequently, 5 mL of water was added and then sonicated for 5 min to obtain the PEG-NaHoF4 NPs.","",,,,"",,"","",,"","NaHoF4","","TEM","200","",,"28.9","16.7","28.9","16.7","Rod","","","",,,,,"","MTT","U87MG","","98",,,,,,,,,,,,,,,,"",,,,,"","","",,,,,"","","",,,,,"","",,"7","0.62","222.64",,,,"","",,"",,,,,,
,"https://doi.org/10.1021/acs.chemmater.6b00264","","","NaHoF4","DSPE-mPEG2000","","","25.5",,"A high- temperature synthesis has been used to prepare NaHoF4 nanoparticles in a mixture of oleic acid and octadecene following established protocols with minor modifications.43−45 In a typical synthesis of NaHoF4 nanoparticles, a mixture of 1 mmol HoCl3·6H2O, 2.5 mL of oleic acid (OA), and 7.5 mL of 1-octadecene (ODE) were added to a 50 mL three-necked flask. The mixture was heated to 135 °C while stirring under vacuum and kept at this temperature about 30 min to form a clear Ho3+-oleate solution. After the oleate solution was cooled down to room temperature, a clear methanol solution (7.5 mL) containing 2.5 mmol NaOH and 4 mmol NH4F was added dropwise into the flask and kept stirring for at least 2 h under air condition. Then the solution was slowly heated to 70 °C to remove methanol. Under argon atmosphere, the solution was quickly heated from 70 to 305 °C (20 °C/min) and maintained at this temperature for 60 min and then cooled down to room temperature. Next, the NaHoF4 nanoparticles were precipitated with adding ethanol (∼35 mL) and centrifuged for 5 min at 5000 rpm (g-force = 2683). The supernatant was poured away and the washing process was repeated three times. Finally, the nanoparticles were dispersed in 10 mL of hexane for storing. We prepared NaHoF4 nanoparticles with different shapes (hexagonal prism, spherical-, and rod-like) and sizes (9−40 nm) by modulating the volume of OA and ODE, heating temperature and time (as shown in the Supporting Information).
The synthesis of NaDyF4 nanoparticles was similar to that of NaHoF4 nanoparticles, the main difference was that the Dy3+-oleate solution was formed at 140 °C for 30 min under vacuum, and the mixed solution was heated at 306 °C for 90 min under argon atmosphere. The shape and size of NaDyF4 nanoparticles were modulated by changing contents of NaOH and NH4F with 1.5 mL OA and 7.5 mL ODE (as detailed in the Supporting Information). 
(1,2-Distearoyl-sn- glycero-3-phosphoethanolamine-N-[methoxy(polyethylene glycol)- 2000] (ammonium salt)). The commercial DSPE-mPEG2000 was used to modify the surface of NaHoF4 nanoparticles according to a reported method with a slight modification.47 Typical example: To coat 10 mg of NaHoF4 nanoparticles, about 0.5 mL solution (20 mg/ mL) was used and hexane was removed under argon flow and followed by adding 0.5 mL chloroform. About 10 mg of DSPE-mPEG2000 was dissolved in 1.5 mL of chloroform. The two chloroform solutions were mixed together and shaken for 15 min in a shaker. Then 4 mL of DMSO (dimethyl sulfoxide) was added slowly to the mixture and shaken in a shaker for 30 min. Chloroform was removed by vaporization under vacuum. After that, 15 mL of deionized water was added slowly to the colloidal solution in DMSO. DMSO was substituted with deionized water by centrifuging in special centrifugal filter tubes (Vivaspin Turbo 15 100 kDa cutoff size) 3 times with water. NaHoF4 nanoparticles coated with DSPE-mPEG2000 were dissolved in 1 mL of deionized water at last.","",,,,"",,"","",,"","NaHoF4","","TEM","80","",,"10.6","10.6","10.6","10.6","Sphere","","","",,,,,"","","","",,,,,,,,,,,,,,,,,"",,,,,"","","",,,,,"","","",,,,,"","",,"9.4","0.18","3.19",,,,"","",,"",,,,,,
