"X","paper_doi","paper_files","paper_comment","np_core","np_shell_1","np_shell_2","np_shell_3","np_hydro_size","np_zeta","syn_description","syn_method","syn_temp","syn_pH","syn_steer","syn_atm","syn_press","syn_surf","syn_doi","xrd_scherrer_size","xrd_crystallinity","xrd_fracs","xrd_files","emic_exp_type","emic_kV","emic_scan_regime","emic_interplanar_dist","emic_size","emic_x_size","emic_y_size","emic_z_size","emic_shape","emic_files","ads_method","ads_adsorbate","ads_pore_volume","ads_density","ads_pore_size","ads_surf_area","ads_files","tox_test_type","tox_cell_line","tox_gen_tox","tox_mtt_24","tox_mtt_48","tox_mtt_72","tox_lc50","tox_noec","tox_loes","tox_live_frac","tox_apopt_frac","tox_necr_frac","squid_temp","squid_h_max","squid_sat_mag","squid_coerc_f","squid_rem_mag","squid_orient","squid_h_bias","squid_files","zfc_temp_min","zfc_temp_max","zfc_h_meas","zfc_temp_block","zfc_files","htherm_method","htherm_relax","htherm_h_amplitude","htherm_amf_freq","htherm_sar","htherm_ilp","htherm_toxicity","htherm_files","magmech_mech","magmech_h_val","magmech_mag_grad","magmech_torque","magmech_wdist","magmech_mag_type","magmech_target","magmech_target_force","mri_h_val","mri_r1","mri_r2","dds_h_val","dds_mag_grad","dds_wdist","dds_mag_type","dds_vessel","dds_velocity","dds_accumulation","mep_mep_coef","mep_h_val","mep_h_opt","mep_epsilon","mep_piezo","mep_resist"
,"https://doi.org/10.1021/acs.nanolett.0c04574",,,"Zn0.8Fe0.2Fe2O4","Zn0.8Mn0.2Fe2O4","AMD3100","",,,"The 3.8 nm ultrasmall ZnxF nanoparticles were first prepared based on the previously
reported dynamic simultaneous thermal decomposition (DSTD) method.1
 In a typical
synthesis of Zn0.4F nanoparticles, iron-eruciate complex (2.14 g), zinc hydroxide
carbonate (0.09 g), oleyl alcohol (3.22 g), and benzyl ether (10 g) were mixed in a 50
ml three-necked, round-bottomed flask. The mixed solution was heated to 260 °C and
it was maintained for another 30 min in the presence of an argon atmosphere. The heat
source was then removed, and the reaction mixture was cooled down quickly to room
temperature. Upon the addition of ethanol, a black precipitate was isolated by
centrifugation. The obtained Zn0.4F nanoparticles were then dissolved in hexane for
further use. To adjust the Zn doping level (x) in the sample, various amounts of ironeruciate complex and zinc hydroxide carbonate were used. A summary of the detailed
reaction parameters is shown in Table S1. The cation exchange reaction was then
carried out for the obtained ZnxF@ZnxMnyF nanoparticles. In a typical setup, 1 mL of
Zn0.4F nanoparticles (500 mM) and 1 mL of MnCl2·4H2O (10-35 mM) were dispersed
in 5 ml of tetrahydrofuran (THF). The mixture was heated to 60 °C, and it was
maintained for 30 min under magnetic stirring. After cooling down to room temperature,
the mixture was purified via centrifugation","",,,,,,,"https://doi.org/10.1021/acsnano.6b07684",,"","ZnFe2O4/MnFe2O4",,"TEM",,"",,"3.8","3.8","3.8","3.8","Sphere",,,,,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","7.32","33.35",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.nanolett.0c04574",,,"Zn0.9Fe0.1Fe2O4","Zn0.9Mn0.05Fe0.05Fe2O4","AMD3100","",,,"The 3.8 nm ultrasmall ZnxF nanoparticles were first prepared based on the previously
reported dynamic simultaneous thermal decomposition (DSTD) method.1
 In a typical
synthesis of Zn0.4F nanoparticles, iron-eruciate complex (2.14 g), zinc hydroxide
carbonate (0.09 g), oleyl alcohol (3.22 g), and benzyl ether (10 g) were mixed in a 50
ml three-necked, round-bottomed flask. The mixed solution was heated to 260 °C and
it was maintained for another 30 min in the presence of an argon atmosphere. The heat
source was then removed, and the reaction mixture was cooled down quickly to room
temperature. Upon the addition of ethanol, a black precipitate was isolated by
centrifugation. The obtained Zn0.4F nanoparticles were then dissolved in hexane for
further use. To adjust the Zn doping level (x) in the sample, various amounts of ironeruciate complex and zinc hydroxide carbonate were used. A summary of the detailed
reaction parameters is shown in Table S1. The cation exchange reaction was then
carried out for the obtained ZnxF@ZnxMnyF nanoparticles. In a typical setup, 1 mL of
Zn0.4F nanoparticles (500 mM) and 1 mL of MnCl2·4H2O (10-35 mM) were dispersed
in 5 ml of tetrahydrofuran (THF). The mixture was heated to 60 °C, and it was
maintained for 30 min under magnetic stirring. After cooling down to room temperature,
the mixture was purified via centrifugation","",,,,,,,"https://doi.org/10.1021/acsnano.6b07684",,"","ZnFe2O4/MnFe2O4",,"TEM",,"",,"3.8","3.8","3.8","3.8","Sphere",,,,,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","2.42","19",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.nanolett.0c04574",,,"Zn0.9Fe0.1Fe2O4","Zn0.9Mn0.08Fe0.02Fe2O4","AMD3100","",,,"The 3.8 nm ultrasmall ZnxF nanoparticles were first prepared based on the previously
reported dynamic simultaneous thermal decomposition (DSTD) method.1
 In a typical
synthesis of Zn0.4F nanoparticles, iron-eruciate complex (2.14 g), zinc hydroxide
carbonate (0.09 g), oleyl alcohol (3.22 g), and benzyl ether (10 g) were mixed in a 50
ml three-necked, round-bottomed flask. The mixed solution was heated to 260 °C and
it was maintained for another 30 min in the presence of an argon atmosphere. The heat
source was then removed, and the reaction mixture was cooled down quickly to room
temperature. Upon the addition of ethanol, a black precipitate was isolated by
centrifugation. The obtained Zn0.4F nanoparticles were then dissolved in hexane for
further use. To adjust the Zn doping level (x) in the sample, various amounts of ironeruciate complex and zinc hydroxide carbonate were used. A summary of the detailed
reaction parameters is shown in Table S1. The cation exchange reaction was then
carried out for the obtained ZnxF@ZnxMnyF nanoparticles. In a typical setup, 1 mL of
Zn0.4F nanoparticles (500 mM) and 1 mL of MnCl2·4H2O (10-35 mM) were dispersed
in 5 ml of tetrahydrofuran (THF). The mixture was heated to 60 °C, and it was
maintained for 30 min under magnetic stirring. After cooling down to room temperature,
the mixture was purified via centrifugation","",,,,,,,"https://doi.org/10.1021/acsnano.6b07684",,"","ZnFe2O4/MnFe2O4",,"TEM",,"",,"3.8","3.8","3.8","3.8","Sphere",,,,,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","3.06","21.76",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.nanolett.0c04574",,,"Zn0.9Fe0.1Fe2O4","Zn0.9Mn0.1Fe2O4","AMD3100","",,,"The 3.8 nm ultrasmall ZnxF nanoparticles were first prepared based on the previously
reported dynamic simultaneous thermal decomposition (DSTD) method.1
 In a typical
synthesis of Zn0.4F nanoparticles, iron-eruciate complex (2.14 g), zinc hydroxide
carbonate (0.09 g), oleyl alcohol (3.22 g), and benzyl ether (10 g) were mixed in a 50
ml three-necked, round-bottomed flask. The mixed solution was heated to 260 °C and
it was maintained for another 30 min in the presence of an argon atmosphere. The heat
source was then removed, and the reaction mixture was cooled down quickly to room
temperature. Upon the addition of ethanol, a black precipitate was isolated by
centrifugation. The obtained Zn0.4F nanoparticles were then dissolved in hexane for
further use. To adjust the Zn doping level (x) in the sample, various amounts of ironeruciate complex and zinc hydroxide carbonate were used. A summary of the detailed
reaction parameters is shown in Table S1. The cation exchange reaction was then
carried out for the obtained ZnxF@ZnxMnyF nanoparticles. In a typical setup, 1 mL of
Zn0.4F nanoparticles (500 mM) and 1 mL of MnCl2·4H2O (10-35 mM) were dispersed
in 5 ml of tetrahydrofuran (THF). The mixture was heated to 60 °C, and it was
maintained for 30 min under magnetic stirring. After cooling down to room temperature,
the mixture was purified via centrifugation","",,,,,,,"https://doi.org/10.1021/acsnano.6b07684",,"","ZnFe2O4/MnFe2O4",,"TEM",,"",,"3.8","3.8","3.8","3.8","Sphere",,,,,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","3.41","22.73",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.nanolett.0c04574",,,"Zn0.9Fe0.1Fe2O4","Zn0.9Mn0.2Fe1.9O4","AMD3100","",,,"The 3.8 nm ultrasmall ZnxF nanoparticles were first prepared based on the previously
reported dynamic simultaneous thermal decomposition (DSTD) method.1
 In a typical
synthesis of Zn0.4F nanoparticles, iron-eruciate complex (2.14 g), zinc hydroxide
carbonate (0.09 g), oleyl alcohol (3.22 g), and benzyl ether (10 g) were mixed in a 50
ml three-necked, round-bottomed flask. The mixed solution was heated to 260 °C and
it was maintained for another 30 min in the presence of an argon atmosphere. The heat
source was then removed, and the reaction mixture was cooled down quickly to room
temperature. Upon the addition of ethanol, a black precipitate was isolated by
centrifugation. The obtained Zn0.4F nanoparticles were then dissolved in hexane for
further use. To adjust the Zn doping level (x) in the sample, various amounts of ironeruciate complex and zinc hydroxide carbonate were used. A summary of the detailed
reaction parameters is shown in Table S1. The cation exchange reaction was then
carried out for the obtained ZnxF@ZnxMnyF nanoparticles. In a typical setup, 1 mL of
Zn0.4F nanoparticles (500 mM) and 1 mL of MnCl2·4H2O (10-35 mM) were dispersed
in 5 ml of tetrahydrofuran (THF). The mixture was heated to 60 °C, and it was
maintained for 30 min under magnetic stirring. After cooling down to room temperature,
the mixture was purified via centrifugation","",,,,,,,"https://doi.org/10.1021/acsnano.6b07684",,"","ZnFe2O4/MnFe2O4",,"TEM",,"",,"3.8","3.8","3.8","3.8","Sphere",,,,,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","4.39","20.23",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.nanolett.0c04574",,,"Zn0.2Fe0.8Fe2O4","Zn0.2Gd0.2Fe0.6Fe2O4","","",,,"","",,,,,,,"https://doi.org/10.1021/acs.nanolett.0c04574",,"","",,"TEM",,"",,"3.8","3.8","3.8","3.8","Sphere",,,,,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","9.92","52.62",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.nanolett.0c04574",,,"Zn0.3Fe0.7Fe2O4","Zn0.3Gd0.2Fe0.5Fe2O4","","",,,"","",,,,,,,"https://doi.org/10.1021/acs.nanolett.0c04574",,"","",,"TEM",,"",,"3.8","3.8","3.8","3.8","Sphere",,,,,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","18.83","69.56",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.nanolett.0c04574",,,"Zn0.4Fe0.6Fe2O4","Zn0.4Gd0.2Fe0.4Fe2O4","","",,,"","",,,,,,,"https://doi.org/10.1021/acs.nanolett.0c04574",,"","",,"TEM",,"",,"3.8","3.8","3.8","3.8","Sphere",,,,,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","22.99","79.4",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.nanolett.0c04574",,,"Zn0.5Fe0.5Fe2O4","Zn0.5Gd0.2Fe0.3Fe2O4","","",,,"","",,,,,,,"https://doi.org/10.1021/acs.nanolett.0c04574",,"","",,"TEM",,"",,"3.8","3.8","3.8","3.8","Sphere",,,,,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","20.69","74.45",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.nanolett.0c04574",,,"Zn0.6Fe0.4Fe2O4","Zn0.6Gd0.2Fe0.2Fe2O4","","",,,"","",,,,,,,"https://doi.org/10.1021/acs.nanolett.0c04574",,"","",,"TEM",,"",,"3.8","3.8","3.8","3.8","Sphere",,,,,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","17.03","76.67",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.nanolett.0c04574",,,"Zn0.7Fe0.3Fe2O4","Zn0.7Gd0.2Fe0.1Fe2O4","","",,,"","",,,,,,,"https://doi.org/10.1021/acs.nanolett.0c04574",,"","",,"TEM",,"",,"3.8","3.8","3.8","3.8","Sphere",,,,,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","13.93","57.26",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.nanolett.0c04574",,,"Zn0.8Fe0.2Fe2O4","Zn0.8Gd0.2Fe2O4","","",,,"","",,,,,,,"https://doi.org/10.1021/acs.nanolett.0c04574",,"","",,"TEM",,"",,"3.8","3.8","3.8","3.8","Sphere",,,,,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","9.68","37.13",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.nanolett.0c04574",,,"Zn0.9Fe0.1Fe2O4","Zn0.9Gd0.2Fe1.9O4","","",,,"","",,,,,,,"https://doi.org/10.1021/acs.nanolett.0c04574",,"","",,"TEM",,"",,"3.8","3.8","3.8","3.8","Sphere",,,,,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","6.02","18.13",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.nanolett.0c04574",,,"Zn0.9Fe0.1Fe2O4","Zn0.9Cu0.2Fe1.9O4","","",,,"","",,,,,,,"https://doi.org/10.1021/acs.nanolett.0c04574",,"","",,"TEM",,"",,"3.8","3.8","3.8","3.8","Sphere",,,,,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","1.15","16.35",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.nanolett.0c04574",,,"Zn0.2Fe0.8Fe2O4","Zn0.2Cu0.2Fe0.6Fe2O4","","",,,"","",,,,,,,"https://doi.org/10.1021/acs.nanolett.0c04574",,"","",,"TEM",,"",,"3.8","3.8","3.8","3.8","Sphere",,,,,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","3.75","49.56",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.nanolett.0c04574",,,"Zn0.3Fe0.7Fe2O4","Zn0.3Cu0.2Fe0.5Fe2O4","","",,,"","",,,,,,,"https://doi.org/10.1021/acs.nanolett.0c04574",,"","",,"TEM",,"",,"3.8","3.8","3.8","3.8","Sphere",,,,,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","9.63","69.37",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.nanolett.0c04574",,,"Zn0.4Fe0.6Fe2O4","Zn0.4Cu0.2Fe0.4Fe2O4","","",,,"","",,,,,,,"https://doi.org/10.1021/acs.nanolett.0c04574",,"","",,"TEM",,"",,"3.8","3.8","3.8","3.8","Sphere",,,,,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","14.61","79.93",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.nanolett.0c04574",,,"Zn0.5Fe0.5Fe2O4","Zn0.5Cu0.2Fe0.3Fe2O4","","",,,"","",,,,,,,"https://doi.org/10.1021/acs.nanolett.0c04574",,"","",,"TEM",,"",,"3.8","3.8","3.8","3.8","Sphere",,,,,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","11.35","72.59",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.nanolett.0c04574",,,"Zn0.6Fe0.4Fe2O4","Zn0.6Cu0.2Fe0.2Fe2O4","","",,,"","",,,,,,,"https://doi.org/10.1021/acs.nanolett.0c04574",,"","",,"TEM",,"",,"3.8","3.8","3.8","3.8","Sphere",,,,,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","10.64","73.97",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.nanolett.0c04574",,,"Zn0.7Fe0.3Fe2O4","Zn0.7Cu0.2Fe0.1Fe2O4","","",,,"","",,,,,,,"https://doi.org/10.1021/acs.nanolett.0c04574",,"","",,"TEM",,"",,"3.8","3.8","3.8","3.8","Sphere",,,,,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","8.5","53.91",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.nanolett.0c04574",,,"Zn0.8Fe0.2Fe2O4","Zn0.8Cu0.2Fe2O4","","",,,"","",,,,,,,"https://doi.org/10.1021/acs.nanolett.0c04574",,"","",,"TEM",,"",,"3.8","3.8","3.8","3.8","Sphere",,,,,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","3.24","35.63",,,,,,,,,,,,,
,"https://doi.org/10.1021/ja104503g",,,"MnFe2O4","SiO2","Gd2O(CO3)2","",,,"MnCl2 (27 mg) and Fe(acac)3 (65 mg, acac = acetylacetonate) were placed in a 50
mL three-neck round-bottom flask in the presence of surfactants (oleic acid and
oleylamine) in octyl ether (15 mL).1
 The reaction mixture was stirred at 300oC for 1 h and
then cooled to room temperature. Nanoparticles were collected by adding excess ethanol
and centrifugation and redispersed in toluene.
MnFe2O4@SiO2 nanoparticles with 16 nm SiO2 shell were synthesized using a slight
modification of a known method.2
 Polyoxyethylene(5)nonylphenyl ether (1.68 mmol,
Igepal CO-520, containing 50 mol % hydrophilic group) and 1.2 mg MnFe2O4 were
dispersed in cyclohexane and vortexed. Then, ammonium hydroxide (30%, 105 µL) was
added to form a transparent and brown reverse microemulsion. Next, tetraethyl
orthosilicate (92 µL, TEOS) was added and the emulsion was let stand for 72 h at room
temperature. When methanol was added to the reaction solution, MnFe2O4@SiO2
nanoparticles were precipitated and collected by centrifugation. To control the SiO2
thicknesses from 4 to 8, 12, and 20 nm, amount of TEOS were changed from 10 to 24, 51,
and 149 µl, respectively. Synthesized MnFe2O4@SiO2 nanoparticles were dispersed in the diethylglycol
solution containing 38 mM Gd(NO3)3 and 2 M (NH2)2CO and the solution was, then, let
stand at 80 ◦C under Ar atomosphere with continuous stirring.3
 After the reaction was
finished, nanoparticles were separated through precipitation using centrifugation after
adding acetone and redispersed in water.","",,,,,,,"",,"","",,"",,"",,"26","26","26","26","Sphere",,,,,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.7","2","332",,,,,,,,,,,,,
,"https://doi.org/10.1021/ja104503g",,,"MnFe2O4","SiO2","Gd2O(CO3)2","",,,"MnCl2 (27 mg) and Fe(acac)3 (65 mg, acac = acetylacetonate) were placed in a 50
mL three-neck round-bottom flask in the presence of surfactants (oleic acid and
oleylamine) in octyl ether (15 mL).1
 The reaction mixture was stirred at 300oC for 1 h and
then cooled to room temperature. Nanoparticles were collected by adding excess ethanol
and centrifugation and redispersed in toluene.
MnFe2O4@SiO2 nanoparticles with 16 nm SiO2 shell were synthesized using a slight
modification of a known method.2
 Polyoxyethylene(5)nonylphenyl ether (1.68 mmol,
Igepal CO-520, containing 50 mol % hydrophilic group) and 1.2 mg MnFe2O4 were
dispersed in cyclohexane and vortexed. Then, ammonium hydroxide (30%, 105 µL) was
added to form a transparent and brown reverse microemulsion. Next, tetraethyl
orthosilicate (92 µL, TEOS) was added and the emulsion was let stand for 72 h at room
temperature. When methanol was added to the reaction solution, MnFe2O4@SiO2
nanoparticles were precipitated and collected by centrifugation. To control the SiO2
thicknesses from 4 to 8, 12, and 20 nm, amount of TEOS were changed from 10 to 24, 51,
and 149 µl, respectively. Synthesized MnFe2O4@SiO2 nanoparticles were dispersed in the diethylglycol
solution containing 38 mM Gd(NO3)3 and 2 M (NH2)2CO and the solution was, then, let
stand at 80 ◦C under Ar atomosphere with continuous stirring.3
 After the reaction was
finished, nanoparticles were separated through precipitation using centrifugation after
adding acetone and redispersed in water.","",,,,,,,"",,"","",,"",,"",,"34","34","34","34","Sphere",,,,,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.7","4","318",,,,,,,,,,,,,
,"https://doi.org/10.1021/ja104503g",,,"MnFe2O4","SiO2","Gd2O(CO3)2","",,,"MnCl2 (27 mg) and Fe(acac)3 (65 mg, acac = acetylacetonate) were placed in a 50
mL three-neck round-bottom flask in the presence of surfactants (oleic acid and
oleylamine) in octyl ether (15 mL).1
 The reaction mixture was stirred at 300oC for 1 h and
then cooled to room temperature. Nanoparticles were collected by adding excess ethanol
and centrifugation and redispersed in toluene.
MnFe2O4@SiO2 nanoparticles with 16 nm SiO2 shell were synthesized using a slight
modification of a known method.2
 Polyoxyethylene(5)nonylphenyl ether (1.68 mmol,
Igepal CO-520, containing 50 mol % hydrophilic group) and 1.2 mg MnFe2O4 were
dispersed in cyclohexane and vortexed. Then, ammonium hydroxide (30%, 105 µL) was
added to form a transparent and brown reverse microemulsion. Next, tetraethyl
orthosilicate (92 µL, TEOS) was added and the emulsion was let stand for 72 h at room
temperature. When methanol was added to the reaction solution, MnFe2O4@SiO2
nanoparticles were precipitated and collected by centrifugation. To control the SiO2
thicknesses from 4 to 8, 12, and 20 nm, amount of TEOS were changed from 10 to 24, 51,
and 149 µl, respectively. Synthesized MnFe2O4@SiO2 nanoparticles were dispersed in the diethylglycol
solution containing 38 mM Gd(NO3)3 and 2 M (NH2)2CO and the solution was, then, let
stand at 80 ◦C under Ar atomosphere with continuous stirring.3
 After the reaction was
finished, nanoparticles were separated through precipitation using centrifugation after
adding acetone and redispersed in water.","",,,,,,,"",,"","",,"",,"",,"42","42","42","42","Sphere",,,,,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.7","25.1","305",,,,,,,,,,,,,
,"https://doi.org/10.1021/ja104503g",,,"MnFe2O4","SiO2","Gd2O(CO3)2","",,,"MnCl2 (27 mg) and Fe(acac)3 (65 mg, acac = acetylacetonate) were placed in a 50
mL three-neck round-bottom flask in the presence of surfactants (oleic acid and
oleylamine) in octyl ether (15 mL).1
 The reaction mixture was stirred at 300oC for 1 h and
then cooled to room temperature. Nanoparticles were collected by adding excess ethanol
and centrifugation and redispersed in toluene.
MnFe2O4@SiO2 nanoparticles with 16 nm SiO2 shell were synthesized using a slight
modification of a known method.2
 Polyoxyethylene(5)nonylphenyl ether (1.68 mmol,
Igepal CO-520, containing 50 mol % hydrophilic group) and 1.2 mg MnFe2O4 were
dispersed in cyclohexane and vortexed. Then, ammonium hydroxide (30%, 105 µL) was
added to form a transparent and brown reverse microemulsion. Next, tetraethyl
orthosilicate (92 µL, TEOS) was added and the emulsion was let stand for 72 h at room
temperature. When methanol was added to the reaction solution, MnFe2O4@SiO2
nanoparticles were precipitated and collected by centrifugation. To control the SiO2
thicknesses from 4 to 8, 12, and 20 nm, amount of TEOS were changed from 10 to 24, 51,
and 149 µl, respectively. Synthesized MnFe2O4@SiO2 nanoparticles were dispersed in the diethylglycol
solution containing 38 mM Gd(NO3)3 and 2 M (NH2)2CO and the solution was, then, let
stand at 80 ◦C under Ar atomosphere with continuous stirring.3
 After the reaction was
finished, nanoparticles were separated through precipitation using centrifugation after
adding acetone and redispersed in water.","",,,,,,,"",,"","",,"",,"",,"50","50","50","50","Sphere",,,,,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.7","33.1","274",,,,,,,,,,,,,
,"https://doi.org/10.1021/ja104503g",,,"MnFe2O4","SiO2","Gd2O(CO3)2","",,,"MnCl2 (27 mg) and Fe(acac)3 (65 mg, acac = acetylacetonate) were placed in a 50
mL three-neck round-bottom flask in the presence of surfactants (oleic acid and
oleylamine) in octyl ether (15 mL).1
 The reaction mixture was stirred at 300oC for 1 h and
then cooled to room temperature. Nanoparticles were collected by adding excess ethanol
and centrifugation and redispersed in toluene.
MnFe2O4@SiO2 nanoparticles with 16 nm SiO2 shell were synthesized using a slight
modification of a known method.2
 Polyoxyethylene(5)nonylphenyl ether (1.68 mmol,
Igepal CO-520, containing 50 mol % hydrophilic group) and 1.2 mg MnFe2O4 were
dispersed in cyclohexane and vortexed. Then, ammonium hydroxide (30%, 105 µL) was
added to form a transparent and brown reverse microemulsion. Next, tetraethyl
orthosilicate (92 µL, TEOS) was added and the emulsion was let stand for 72 h at room
temperature. When methanol was added to the reaction solution, MnFe2O4@SiO2
nanoparticles were precipitated and collected by centrifugation. To control the SiO2
thicknesses from 4 to 8, 12, and 20 nm, amount of TEOS were changed from 10 to 24, 51,
and 149 µl, respectively. Synthesized MnFe2O4@SiO2 nanoparticles were dispersed in the diethylglycol
solution containing 38 mM Gd(NO3)3 and 2 M (NH2)2CO and the solution was, then, let
stand at 80 ◦C under Ar atomosphere with continuous stirring.3
 After the reaction was
finished, nanoparticles were separated through precipitation using centrifugation after
adding acetone and redispersed in water.","",,,,,,,"",,"","",,"",,"",,"58","58","58","58","Sphere",,,,,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.7","32.5","213",,,,,,,,,,,,,
,"https://doi.org/10.1002/adma.201203169",,,"0.07Gd2O3-0.93Fe3O4","HDA-G2","","",,,"The monodisperse GdIO nanoparticles were synthesized
through thermal decomposition of metal oleate complexes. Briefly, iron oleate (0.923 g, 1
mmol), gadolinium oleate (0.1 g, 0.1 mmol), and oleic acid (0.17 mL, 0.55 mmol) were mixed
in a three neck bottle flask containing 1-octadecene (15 mL). The solution was heated to
reflux for 2 h with heating rate of 5 °C min-1
under inert atmosphere. The resulting solution
was then cooled to room temperature, and was added with isopropanol (60 mL) to precipitate
the nanoparticles. The product was collected by centrifugation and finally redispersed in
hexane for further use. Synthesis of magnetite and Gd2O3 nanoparticles were followed the
same procedures that of GdIO naoparticles and detailed in supporting information.","",,,,,,,"",,"","Gd2O3/Fe3O4",,"HRTEM","200","",,"14","14","14","14","Sphere",,,,,,,,,"MTT","HeLa","","82","80",,,,,,,,"300","50","26.5",,,,,,"5","300","50","150",,,,,,,,,,,,,,,,,,"0.5","69.5","146.5",,,,,,,,,,,,,
,"https://doi.org/10.1002/adma.201203169",,,"Gd2O3","HDA-G2","","",,,"Gadolinium oleate (0.5 g, 0.5 mmol) was dissolved to 1-
octadecene (10 mL) containing oleic acid (1 mL), the reaction system was performed at reflux
temperature for 4 h. After cooling to room temperature by removing the heating resource, 30
mL isopropanol was added to the solution to precipitate the products, and then the
nanoparticles were collected by centrifugation at 8000 rpm for 10 min and dispersed in
hexane for further use","",,,,,,,"",,"","Gd2O3/Fe3O4",,"HRTEM","200","",,"2","2","2","2","Sphere",,,,,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.5","12.1",,,,,,,,,,,,,,
,"https://doi.org/10.1002/adma.201203169",,,"Fe3O4","HDA-G2","","",,,": Iron oleate (0.923 g, 1 mmol) and oleic acid (0.16 mL,
0.5 mmol) were mixed in a there neck bottle flask with 1-octadecene (15 mL) as solvent.
After reflux for 1 h and cooling to room temperature, the products was precipitated by adding
of isopropanol, then collected by centrifugation and redispersed in hexane for further use.","",,,,,,,"",,"","Gd2O3/Fe3O4",,"HRTEM","200","",,"14","14","14","14","Sphere",,,,,,,,,"","","",,,,,,,,,,"300","50","64",,,,,,,,,,,,,,,,,,,,,,,,,,,"0.5",,"125.4",,,,,,,,,,,,,
